date,days,places,price,num,class,weekday,day_name,weekend
2021-04-10,5,1.0,12936.0,755А,B1,5,Saturday,0
2021-04-11,5,0.9705882352941176,12936.0,755А,B1,6,Sunday,0
2021-04-12,5,0.7058823529411765,12936.0,755А,B1,0,Monday,0
2021-04-13,5,0.8235294117647058,12936.0,755А,B1,1,Tuesday,0
2021-04-14,5,0.6176470588235294,12936.0,755А,B1,2,Wednesday,0
2021-04-15,5,0.9117647058823529,12936.0,755А,B1,3,Thursday,0
2021-04-16,5,0.8823529411764706,12936.0,755А,B1,4,Friday,0
2021-04-17,5,0.9411764705882353,12936.0,755А,B1,5,Saturday,0
2021-04-18,5,0.9411764705882353,12936.0,755А,B1,6,Sunday,0
2021-04-19,5,0.9117647058823529,12936.0,755А,B1,0,Monday,0
2021-04-20,5,0.7352941176470589,12552.0,755А,B1,1,Tuesday,0
2021-04-21,5,0.9117647058823529,15828.0,755А,B1,2,Wednesday,0
2021-04-22,5,0.9705882352941176,15828.0,755А,B1,3,Thursday,0
2021-04-23,5,1.0,19104.0,755А,B1,4,Friday,0
2021-04-24,5,0.9411764705882353,19104.0,755А,B1,5,Saturday,0
2021-04-25,5,,,755А,B1,6,Sunday,0
2021-04-26,5,0.9411764705882353,19104.0,755А,B1,0,Monday,0
2021-04-27,5,0.8529411764705882,15828.0,755А,B1,1,Tuesday,0
2021-04-28,5,,,755А,B1,2,Wednesday,0
2021-05-13,5,0.9411764705882353,15909.0,755А,B1,3,Thursday,0
2021-05-14,5,1.0,19185.0,755А,B1,4,Friday,0
2021-05-15,5,1.0,19185.0,755А,B1,5,Saturday,0
2021-05-16,5,0.9117647058823529,19185.0,755А,B1,6,Sunday,0
2021-05-17,5,0.9411764705882353,15909.0,755А,B1,0,Monday,0
2021-05-18,5,0.9117647058823529,15909.0,755А,B1,1,Tuesday,0
2021-05-19,5,0.9705882352941176,15909.0,755А,B1,2,Wednesday,0
2021-05-20,5,0.8235294117647058,15909.0,755А,B1,3,Thursday,0
2021-05-21,5,0.9705882352941176,19185.0,755А,B1,4,Friday,0
2021-05-22,5,0.9117647058823529,19185.0,755А,B1,5,Saturday,0
2021-05-23,5,0.9117647058823529,19185.0,755А,B1,6,Sunday,0
2021-04-06,6,0.9411764705882353,12552.0,755А,B1,1,Tuesday,0
2021-04-07,6,0.8529411764705882,12552.0,755А,B1,2,Wednesday,0
2021-04-08,6,0.9705882352941176,12552.0,755А,B1,3,Thursday,0
2021-04-09,6,0.8235294117647058,12936.0,755А,B1,4,Friday,0
2021-04-10,6,1.0,12936.0,755А,B1,5,Saturday,0
2021-04-11,6,0.9705882352941176,12936.0,755А,B1,6,Sunday,0
2021-04-12,6,0.7647058823529411,12936.0,755А,B1,0,Monday,0
2021-04-13,6,0.8823529411764706,12936.0,755А,B1,1,Tuesday,0
2021-04-14,6,0.8529411764705882,12552.0,755А,B1,2,Wednesday,0
2021-04-15,6,0.9411764705882353,12936.0,755А,B1,3,Thursday,0
2021-04-16,6,0.8823529411764706,12936.0,755А,B1,4,Friday,0
2021-04-17,6,0.9411764705882353,12936.0,755А,B1,5,Saturday,0
2021-04-18,6,0.9411764705882353,12936.0,755А,B1,6,Sunday,0
2021-04-19,6,0.9117647058823529,12936.0,755А,B1,0,Monday,0
2021-04-20,6,0.7941176470588235,12552.0,755А,B1,1,Tuesday,0
2021-04-21,6,0.9705882352941176,12552.0,755А,B1,2,Wednesday,0
2021-04-22,6,1.0,15828.0,755А,B1,3,Thursday,0
2021-04-23,6,,,755А,B1,4,Friday,0
2021-04-24,6,1.0,19104.0,755А,B1,5,Saturday,0
2021-04-25,6,0.9705882352941176,20094.0,755А,B1,6,Sunday,0
2021-04-26,6,,,755А,B1,0,Monday,0
2021-04-27,6,0.8529411764705882,15828.0,755А,B1,1,Tuesday,0
2021-04-28,6,1.0,15828.0,755А,B1,2,Wednesday,0
2021-05-13,6,1.0,15909.0,755А,B1,3,Thursday,0
2021-05-14,6,1.0,19185.0,755А,B1,4,Friday,0
2021-05-15,6,1.0,19185.0,755А,B1,5,Saturday,0
2021-05-16,6,0.9117647058823529,15909.0,755А,B1,6,Sunday,0
2021-05-17,6,0.9411764705882353,15909.0,755А,B1,0,Monday,0
2021-05-18,6,0.9411764705882353,15909.0,755А,B1,1,Tuesday,0
2021-05-19,6,1.0,15909.0,755А,B1,2,Wednesday,0
2021-05-20,6,0.8235294117647058,15909.0,755А,B1,3,Thursday,0
2021-05-21,6,1.0,19185.0,755А,B1,4,Friday,0
2021-05-22,6,0.9705882352941176,19185.0,755А,B1,5,Saturday,0
2021-05-23,6,0.9117647058823529,19185.0,755А,B1,6,Sunday,0
2021-04-06,7,0.9411764705882353,12552.0,755А,B1,1,Tuesday,0
2021-04-07,7,0.9117647058823529,12174.0,755А,B1,2,Wednesday,0
2021-04-08,7,0.9705882352941176,12552.0,755А,B1,3,Thursday,0
2021-04-09,7,0.8235294117647058,12552.0,755А,B1,4,Friday,0
2021-04-10,7,1.0,12936.0,755А,B1,5,Saturday,0
2021-04-11,7,0.9705882352941176,12936.0,755А,B1,6,Sunday,0
2021-04-12,7,0.7941176470588235,12552.0,755А,B1,0,Monday,0
2021-04-13,7,0.9117647058823529,12552.0,755А,B1,1,Tuesday,0
2021-04-14,7,0.9705882352941176,12552.0,755А,B1,2,Wednesday,0
2021-04-15,7,0.9411764705882353,12552.0,755А,B1,3,Thursday,0
2021-04-16,7,0.9117647058823529,12936.0,755А,B1,4,Friday,0
2021-04-17,7,0.9411764705882353,12936.0,755А,B1,5,Saturday,0
2021-04-18,7,0.9411764705882353,12936.0,755А,B1,6,Sunday,0
2021-04-19,7,0.9411764705882353,12552.0,755А,B1,0,Monday,0
2021-04-20,7,0.8823529411764706,12552.0,755А,B1,1,Tuesday,0
2021-04-21,7,0.9705882352941176,12552.0,755А,B1,2,Wednesday,0
2021-04-22,7,1.0,12552.0,755А,B1,3,Thursday,0
2021-04-23,7,1.0,15828.0,755А,B1,4,Friday,0
2021-04-24,7,1.0,19104.0,755А,B1,5,Saturday,0
2021-04-25,7,0.9705882352941176,19104.0,755А,B1,6,Sunday,0
2021-04-26,7,0.9411764705882353,15828.0,755А,B1,0,Monday,0
2021-04-27,7,,,755А,B1,1,Tuesday,0
2021-04-28,7,1.0,15828.0,755А,B1,2,Wednesday,0
2021-05-13,7,1.0,15909.0,755А,B1,3,Thursday,0
2021-05-14,7,1.0,15909.0,755А,B1,4,Friday,0
2021-05-15,7,1.0,19185.0,755А,B1,5,Saturday,0
2021-05-16,7,0.9117647058823529,15909.0,755А,B1,6,Sunday,0
2021-05-17,7,0.9411764705882353,15909.0,755А,B1,0,Monday,0
2021-05-18,7,0.9705882352941176,15909.0,755А,B1,1,Tuesday,0
2021-05-19,7,1.0,15909.0,755А,B1,2,Wednesday,0
2021-05-20,7,0.9117647058823529,15909.0,755А,B1,3,Thursday,0
2021-05-21,7,1.0,15909.0,755А,B1,4,Friday,0
2021-05-22,7,0.9705882352941176,19185.0,755А,B1,5,Saturday,0
2021-05-23,7,0.9117647058823529,15909.0,755А,B1,6,Sunday,0
2021-04-06,8,1.0,12174.0,755А,B1,1,Tuesday,0
2021-04-07,8,0.9117647058823529,12174.0,755А,B1,2,Wednesday,0
2021-04-08,8,0.9705882352941176,12552.0,755А,B1,3,Thursday,0
2021-04-09,8,0.8823529411764706,12552.0,755А,B1,4,Friday,0
2021-04-10,8,1.0,12936.0,755А,B1,5,Saturday,0
2021-04-11,8,0.9705882352941176,12552.0,755А,B1,6,Sunday,0
2021-04-12,8,0.7941176470588235,12552.0,755А,B1,0,Monday,0
2021-04-13,8,0.9411764705882353,12552.0,755А,B1,1,Tuesday,0
2021-04-14,8,0.9705882352941176,12552.0,755А,B1,2,Wednesday,0
2021-04-15,8,0.9411764705882353,12552.0,755А,B1,3,Thursday,0
2021-04-16,8,1.0,12552.0,755А,B1,4,Friday,0
2021-04-17,8,0.9411764705882353,12936.0,755А,B1,5,Saturday,0
2021-04-18,8,0.9411764705882353,12936.0,755А,B1,6,Sunday,0
2021-04-19,8,0.9411764705882353,12552.0,755А,B1,0,Monday,0
2021-04-20,8,0.9705882352941176,12552.0,755А,B1,1,Tuesday,0
2021-04-21,8,1.0,12552.0,755А,B1,2,Wednesday,0
2021-04-22,8,1.0,12552.0,755А,B1,3,Thursday,0
2021-04-23,8,1.0,12936.0,755А,B1,4,Friday,0
2021-04-24,8,1.0,19104.0,755А,B1,5,Saturday,0
2021-04-25,8,0.9705882352941176,19104.0,755А,B1,6,Sunday,0
2021-04-26,8,0.9411764705882353,15828.0,755А,B1,0,Monday,0
2021-04-27,8,0.9411764705882353,15828.0,755А,B1,1,Tuesday,0
2021-04-28,8,,,755А,B1,2,Wednesday,0
2021-05-13,8,1.0,15909.0,755А,B1,3,Thursday,0
2021-05-14,8,1.0,15909.0,755А,B1,4,Friday,0
2021-05-15,8,1.0,15909.0,755А,B1,5,Saturday,0
2021-05-16,8,0.9117647058823529,15909.0,755А,B1,6,Sunday,0
2021-05-17,8,0.9705882352941176,15909.0,755А,B1,0,Monday,0
2021-05-18,8,0.9705882352941176,15909.0,755А,B1,1,Tuesday,0
2021-05-19,8,1.0,15909.0,755А,B1,2,Wednesday,0
2021-05-20,8,0.9705882352941176,15909.0,755А,B1,3,Thursday,0
2021-05-21,8,1.0,15909.0,755А,B1,4,Friday,0
2021-05-22,8,0.9705882352941176,19185.0,755А,B1,5,Saturday,0
2021-05-23,8,0.9117647058823529,15909.0,755А,B1,6,Sunday,0
2021-04-06,9,1.0,12174.0,755А,B1,1,Tuesday,0
2021-04-07,9,0.9705882352941176,12174.0,755А,B1,2,Wednesday,0
2021-04-08,9,0.9705882352941176,12552.0,755А,B1,3,Thursday,0
2021-04-09,9,0.8823529411764706,12552.0,755А,B1,4,Friday,0
2021-04-10,9,1.0,12936.0,755А,B1,5,Saturday,0
2021-04-11,9,0.9705882352941176,12552.0,755А,B1,6,Sunday,0
2021-04-12,9,0.7941176470588235,12552.0,755А,B1,0,Monday,0
2021-04-13,9,0.9411764705882353,12552.0,755А,B1,1,Tuesday,0
2021-04-14,9,,,755А,B1,2,Wednesday,0
2021-04-15,9,1.0,12552.0,755А,B1,3,Thursday,0
2021-04-16,9,1.0,12552.0,755А,B1,4,Friday,0
2021-04-17,9,0.9411764705882353,12936.0,755А,B1,5,Saturday,0
2021-04-18,9,0.9411764705882353,12936.0,755А,B1,6,Sunday,0
2021-04-19,9,1.0,12552.0,755А,B1,0,Monday,0
2021-04-20,9,0.9705882352941176,12552.0,755А,B1,1,Tuesday,0
2021-04-21,9,1.0,12174.0,755А,B1,2,Wednesday,0
2021-04-22,9,1.0,12552.0,755А,B1,3,Thursday,0
2021-04-23,9,1.0,12936.0,755А,B1,4,Friday,0
2021-04-24,9,1.0,12936.0,755А,B1,5,Saturday,0
2021-04-25,9,0.9705882352941176,19104.0,755А,B1,6,Sunday,0
2021-04-26,9,0.9411764705882353,15828.0,755А,B1,0,Monday,0
2021-04-27,9,0.9411764705882353,15828.0,755А,B1,1,Tuesday,0
2021-04-28,9,1.0,15828.0,755А,B1,2,Wednesday,0
2021-05-13,9,1.0,15909.0,755А,B1,3,Thursday,0
2021-05-14,9,1.0,15909.0,755А,B1,4,Friday,0
2021-05-15,9,1.0,15909.0,755А,B1,5,Saturday,0
2021-05-16,9,0.9117647058823529,15909.0,755А,B1,6,Sunday,0
2021-05-17,9,0.9705882352941176,15909.0,755А,B1,0,Monday,0
2021-05-18,9,0.9705882352941176,15909.0,755А,B1,1,Tuesday,0
2021-05-19,9,1.0,15909.0,755А,B1,2,Wednesday,0
2021-05-20,9,0.9705882352941176,15909.0,755А,B1,3,Thursday,0
2021-05-21,9,1.0,15909.0,755А,B1,4,Friday,0
2021-05-22,9,0.9705882352941176,19185.0,755А,B1,5,Saturday,0
2021-05-23,9,0.9117647058823529,15909.0,755А,B1,6,Sunday,0
2021-04-06,10,1.0,12456.0,755А,B1,1,Tuesday,0
2021-04-07,10,0.9705882352941176,12456.0,755А,B1,2,Wednesday,0
2021-04-08,10,0.9705882352941176,12456.0,755А,B1,3,Thursday,0
2021-04-09,10,0.8823529411764706,12852.0,755А,B1,4,Friday,0
2021-04-10,10,1.0,13254.0,755А,B1,5,Saturday,0
2021-04-11,10,0.9705882352941176,12852.0,755А,B1,6,Sunday,0
2021-04-12,10,0.7941176470588235,12852.0,755А,B1,0,Monday,0
2021-04-13,10,0.9411764705882353,12852.0,755А,B1,1,Tuesday,0
2021-04-14,10,1.0,12456.0,755А,B1,2,Wednesday,0
2021-04-15,10,1.0,12456.0,755А,B1,3,Thursday,0
2021-04-16,10,1.0,12852.0,755А,B1,4,Friday,0
2021-04-17,10,0.9411764705882353,13254.0,755А,B1,5,Saturday,0
2021-04-18,10,0.9411764705882353,12852.0,755А,B1,6,Sunday,0
2021-04-19,10,1.0,12852.0,755А,B1,0,Monday,0
2021-04-20,10,0.9705882352941176,12852.0,755А,B1,1,Tuesday,0
2021-04-21,10,1.0,12456.0,755А,B1,2,Wednesday,0
2021-04-22,10,1.0,12852.0,755А,B1,3,Thursday,0
2021-04-23,10,1.0,12852.0,755А,B1,4,Friday,0
2021-04-24,10,1.0,13254.0,755А,B1,5,Saturday,0
2021-04-25,10,0.9705882352941176,13254.0,755А,B1,6,Sunday,0
2021-04-26,10,0.9705882352941176,15828.0,755А,B1,0,Monday,0
2021-04-27,10,0.9411764705882353,15828.0,755А,B1,1,Tuesday,0
2021-04-28,10,1.0,15828.0,755А,B1,2,Wednesday,0
2021-05-13,10,1.0,15909.0,755А,B1,3,Thursday,0
2021-05-14,10,1.0,15909.0,755А,B1,4,Friday,0
2021-05-15,10,1.0,15909.0,755А,B1,5,Saturday,0
2021-05-16,10,0.9705882352941176,15909.0,755А,B1,6,Sunday,0
2021-05-17,10,0.9705882352941176,15909.0,755А,B1,0,Monday,0
2021-05-18,10,0.9705882352941176,15909.0,755А,B1,1,Tuesday,0
2021-05-19,10,1.0,15909.0,755А,B1,2,Wednesday,0
2021-05-20,10,0.9705882352941176,15909.0,755А,B1,3,Thursday,0
2021-05-21,10,1.0,15909.0,755А,B1,4,Friday,0
2021-05-22,10,0.9705882352941176,19185.0,755А,B1,5,Saturday,0
2021-05-23,10,0.9117647058823529,15909.0,755А,B1,6,Sunday,0
2021-04-06,11,1.0,12456.0,755А,B1,1,Tuesday,0
2021-04-07,11,0.9705882352941176,12456.0,755А,B1,2,Wednesday,0
2021-04-08,11,0.9705882352941176,12456.0,755А,B1,3,Thursday,0
2021-04-09,11,0.9117647058823529,12456.0,755А,B1,4,Friday,0
2021-04-10,11,1.0,12852.0,755А,B1,5,Saturday,0
2021-04-11,11,0.9705882352941176,12852.0,755А,B1,6,Sunday,0
2021-04-12,11,0.8235294117647058,12852.0,755А,B1,0,Monday,0
2021-04-13,11,0.9411764705882353,12852.0,755А,B1,1,Tuesday,0
2021-04-14,11,1.0,12456.0,755А,B1,2,Wednesday,0
2021-04-15,11,1.0,12456.0,755А,B1,3,Thursday,0
2021-04-16,11,1.0,12852.0,755А,B1,4,Friday,0
2021-04-17,11,1.0,12852.0,755А,B1,5,Saturday,0
2021-04-18,11,0.9411764705882353,12852.0,755А,B1,6,Sunday,0
2021-04-19,11,1.0,12852.0,755А,B1,0,Monday,0
2021-04-20,11,0.9705882352941176,12852.0,755А,B1,1,Tuesday,0
2021-04-21,11,1.0,12456.0,755А,B1,2,Wednesday,0
2021-04-22,11,1.0,12852.0,755А,B1,3,Thursday,0
2021-04-23,11,1.0,12852.0,755А,B1,4,Friday,0
2021-04-24,11,1.0,13254.0,755А,B1,5,Saturday,0
2021-04-25,11,0.9705882352941176,13254.0,755А,B1,6,Sunday,0
2021-04-26,11,1.0,12852.0,755А,B1,0,Monday,0
2021-04-27,11,0.9411764705882353,15828.0,755А,B1,1,Tuesday,0
2021-04-28,11,1.0,15828.0,755А,B1,2,Wednesday,0
2021-05-13,11,1.0,15909.0,755А,B1,3,Thursday,0
2021-05-14,11,1.0,15909.0,755А,B1,4,Friday,0
2021-05-15,11,,,755А,B1,5,Saturday,0
2021-05-16,11,0.9705882352941176,15909.0,755А,B1,6,Sunday,0
2021-05-17,11,0.9705882352941176,15909.0,755А,B1,0,Monday,0
2021-05-18,11,0.9705882352941176,15909.0,755А,B1,1,Tuesday,0
2021-05-19,11,1.0,15909.0,755А,B1,2,Wednesday,0
2021-05-20,11,0.9705882352941176,15909.0,755А,B1,3,Thursday,0
2021-05-21,11,1.0,15909.0,755А,B1,4,Friday,0
2021-05-22,11,1.0,15909.0,755А,B1,5,Saturday,0
2021-05-23,11,0.9117647058823529,15909.0,755А,B1,6,Sunday,0
2021-04-06,12,1.0,12456.0,755А,B1,1,Tuesday,0
2021-04-07,12,0.9705882352941176,12456.0,755А,B1,2,Wednesday,0
2021-04-08,12,0.9705882352941176,12456.0,755А,B1,3,Thursday,0
2021-04-09,12,0.9117647058823529,12456.0,755А,B1,4,Friday,0
2021-04-10,12,1.0,12852.0,755А,B1,5,Saturday,0
2021-04-11,12,0.9705882352941176,12852.0,755А,B1,6,Sunday,0
2021-04-12,12,0.8235294117647058,12852.0,755А,B1,0,Monday,0
2021-04-13,12,0.9705882352941176,12852.0,755А,B1,1,Tuesday,0
2021-04-14,12,1.0,12456.0,755А,B1,2,Wednesday,0
2021-04-15,12,1.0,12456.0,755А,B1,3,Thursday,0
2021-04-16,12,1.0,12852.0,755А,B1,4,Friday,0
2021-04-17,12,1.0,12852.0,755А,B1,5,Saturday,0
2021-04-18,12,0.9411764705882353,12852.0,755А,B1,6,Sunday,0
2021-04-19,12,1.0,12852.0,755А,B1,0,Monday,0
2021-04-20,12,1.0,12456.0,755А,B1,1,Tuesday,0
2021-04-21,12,1.0,12456.0,755А,B1,2,Wednesday,0
2021-04-22,12,1.0,12852.0,755А,B1,3,Thursday,0
2021-04-23,12,1.0,12852.0,755А,B1,4,Friday,0
2021-04-24,12,1.0,13254.0,755А,B1,5,Saturday,0
2021-04-25,12,0.9705882352941176,13254.0,755А,B1,6,Sunday,0
2021-04-26,12,1.0,12852.0,755А,B1,0,Monday,0
2021-04-27,12,0.9411764705882353,12852.0,755А,B1,1,Tuesday,0
2021-04-28,12,1.0,15828.0,755А,B1,2,Wednesday,0
2021-05-13,12,1.0,15909.0,755А,B1,3,Thursday,0
2021-05-14,12,1.0,15909.0,755А,B1,4,Friday,0
2021-05-15,12,1.0,15909.0,755А,B1,5,Saturday,0
2021-05-16,12,0.9705882352941176,15909.0,755А,B1,6,Sunday,0
2021-05-17,12,0.9705882352941176,15909.0,755А,B1,0,Monday,0
2021-05-18,12,0.9705882352941176,15909.0,755А,B1,1,Tuesday,0
2021-05-19,12,1.0,15909.0,755А,B1,2,Wednesday,0
2021-05-20,12,0.9705882352941176,15909.0,755А,B1,3,Thursday,0
2021-05-21,12,1.0,15909.0,755А,B1,4,Friday,0
2021-05-22,12,1.0,15909.0,755А,B1,5,Saturday,0
2021-05-23,12,0.9705882352941176,15909.0,755А,B1,6,Sunday,0
2021-04-06,13,1.0,12456.0,755А,B1,1,Tuesday,0
2021-04-07,13,0.9705882352941176,12456.0,755А,B1,2,Wednesday,0
2021-04-08,13,0.9705882352941176,12456.0,755А,B1,3,Thursday,0
2021-04-09,13,0.9117647058823529,12456.0,755А,B1,4,Friday,0
2021-04-10,13,1.0,12852.0,755А,B1,5,Saturday,0
2021-04-11,13,0.9705882352941176,12852.0,755А,B1,6,Sunday,0
2021-04-12,13,0.8235294117647058,12456.0,755А,B1,0,Monday,0
2021-04-13,13,0.9705882352941176,12456.0,755А,B1,1,Tuesday,0
2021-04-14,13,1.0,12456.0,755А,B1,2,Wednesday,0
2021-04-15,13,1.0,12456.0,755А,B1,3,Thursday,0
2021-04-16,13,1.0,12852.0,755А,B1,4,Friday,0
2021-04-17,13,1.0,12852.0,755А,B1,5,Saturday,0
2021-04-18,13,0.9411764705882353,12852.0,755А,B1,6,Sunday,0
2021-04-19,13,1.0,12456.0,755А,B1,0,Monday,0
2021-04-20,13,1.0,12456.0,755А,B1,1,Tuesday,0
2021-04-21,13,1.0,12456.0,755А,B1,2,Wednesday,0
2021-04-22,13,1.0,12852.0,755А,B1,3,Thursday,0
2021-04-23,13,0.9705882352941176,12852.0,755А,B1,4,Friday,0
2021-04-24,13,1.0,13254.0,755А,B1,5,Saturday,0
2021-04-25,13,0.9705882352941176,13254.0,755А,B1,6,Sunday,0
2021-04-26,13,1.0,12852.0,755А,B1,0,Monday,0
2021-04-27,13,0.9411764705882353,12456.0,755А,B1,1,Tuesday,0
2021-04-28,13,1.0,12852.0,755А,B1,2,Wednesday,0
2021-05-13,13,1.0,15828.0,755А,B1,3,Thursday,0
2021-05-14,13,1.0,15909.0,755А,B1,4,Friday,0
2021-05-15,13,1.0,15909.0,755А,B1,5,Saturday,0
2021-05-16,13,0.9705882352941176,15909.0,755А,B1,6,Sunday,0
2021-05-17,13,0.9705882352941176,15909.0,755А,B1,0,Monday,0
2021-05-18,13,0.9705882352941176,15909.0,755А,B1,1,Tuesday,0
2021-05-19,13,1.0,15909.0,755А,B1,2,Wednesday,0
2021-05-20,13,0.9705882352941176,15909.0,755А,B1,3,Thursday,0
2021-05-21,13,1.0,15909.0,755А,B1,4,Friday,0
2021-05-22,13,1.0,15909.0,755А,B1,5,Saturday,0
2021-05-23,13,0.9705882352941176,15909.0,755А,B1,6,Sunday,0
2021-04-06,14,,,755А,B1,1,Tuesday,0
2021-04-07,14,0.9705882352941176,12456.0,755А,B1,2,Wednesday,0
2021-04-08,14,0.9705882352941176,12456.0,755А,B1,3,Thursday,0
2021-04-09,14,0.9411764705882353,12456.0,755А,B1,4,Friday,0
2021-04-10,14,1.0,12852.0,755А,B1,5,Saturday,0
2021-04-11,14,0.9705882352941176,12852.0,755А,B1,6,Sunday,0
2021-04-12,14,0.8235294117647058,12456.0,755А,B1,0,Monday,0
2021-04-13,14,0.9705882352941176,12456.0,755А,B1,1,Tuesday,0
2021-04-14,14,1.0,12456.0,755А,B1,2,Wednesday,0
2021-04-15,14,1.0,12456.0,755А,B1,3,Thursday,0
2021-04-16,14,1.0,12456.0,755А,B1,4,Friday,0
2021-04-17,14,1.0,12852.0,755А,B1,5,Saturday,0
2021-04-18,14,0.9411764705882353,12852.0,755А,B1,6,Sunday,0
2021-04-19,14,1.0,12456.0,755А,B1,0,Monday,0
2021-04-20,14,1.0,12456.0,755А,B1,1,Tuesday,0
2021-04-21,14,1.0,12456.0,755А,B1,2,Wednesday,0
2021-04-22,14,1.0,12456.0,755А,B1,3,Thursday,0
2021-04-23,14,0.9705882352941176,12852.0,755А,B1,4,Friday,0
2021-04-24,14,1.0,13254.0,755А,B1,5,Saturday,0
2021-04-25,14,0.9705882352941176,13254.0,755А,B1,6,Sunday,0
2021-04-26,14,1.0,12852.0,755А,B1,0,Monday,0
2021-04-27,14,0.9705882352941176,12456.0,755А,B1,1,Tuesday,0
2021-04-28,14,1.0,12456.0,755А,B1,2,Wednesday,0
2021-05-13,14,1.0,15828.0,755А,B1,3,Thursday,0
2021-05-14,14,1.0,15828.0,755А,B1,4,Friday,0
2021-05-15,14,1.0,15909.0,755А,B1,5,Saturday,0
2021-05-16,14,0.9705882352941176,15909.0,755А,B1,6,Sunday,0
2021-05-17,14,0.9705882352941176,15909.0,755А,B1,0,Monday,0
2021-05-18,14,0.9705882352941176,15909.0,755А,B1,1,Tuesday,0
2021-05-19,14,1.0,15909.0,755А,B1,2,Wednesday,0
2021-05-20,14,1.0,15909.0,755А,B1,3,Thursday,0
2021-05-21,14,1.0,15909.0,755А,B1,4,Friday,0
2021-05-22,14,1.0,15909.0,755А,B1,5,Saturday,0
2021-05-23,14,0.9705882352941176,15909.0,755А,B1,6,Sunday,0
2021-04-06,15,,,755А,B1,1,Tuesday,0
2021-04-07,15,,,755А,B1,2,Wednesday,0
2021-04-08,15,0.9705882352941176,12750.0,755А,B1,3,Thursday,0
2021-04-09,15,0.9411764705882353,12750.0,755А,B1,4,Friday,0
2021-04-10,15,1.0,13164.0,755А,B1,5,Saturday,0
2021-04-11,15,0.9705882352941176,13164.0,755А,B1,6,Sunday,0
2021-04-12,15,0.8235294117647058,12750.0,755А,B1,0,Monday,0
2021-04-13,15,0.9705882352941176,12750.0,755А,B1,1,Tuesday,0
2021-04-14,15,1.0,12750.0,755А,B1,2,Wednesday,0
2021-04-15,15,1.0,12750.0,755А,B1,3,Thursday,0
2021-04-16,15,1.0,12750.0,755А,B1,4,Friday,0
2021-04-17,15,1.0,13164.0,755А,B1,5,Saturday,0
2021-04-18,15,0.9411764705882353,13164.0,755А,B1,6,Sunday,0
2021-04-19,15,1.0,12750.0,755А,B1,0,Monday,0
2021-04-20,15,1.0,12750.0,755А,B1,1,Tuesday,0
2021-04-21,15,1.0,12750.0,755А,B1,2,Wednesday,0
2021-04-22,15,,,755А,B1,3,Thursday,0
2021-04-23,15,0.9705882352941176,13164.0,755А,B1,4,Friday,0
2021-04-24,15,1.0,13590.0,755А,B1,5,Saturday,0
2021-04-25,15,0.9705882352941176,13590.0,755А,B1,6,Sunday,0
2021-04-26,15,1.0,13164.0,755А,B1,0,Monday,0
2021-04-27,15,0.9705882352941176,12750.0,755А,B1,1,Tuesday,0
2021-04-28,15,1.0,12750.0,755А,B1,2,Wednesday,0
2021-05-13,15,1.0,15828.0,755А,B1,3,Thursday,0
2021-05-14,15,1.0,15828.0,755А,B1,4,Friday,0
2021-05-15,15,1.0,15828.0,755А,B1,5,Saturday,0
2021-05-16,15,0.9705882352941176,15909.0,755А,B1,6,Sunday,0
2021-05-17,15,0.9705882352941176,15909.0,755А,B1,0,Monday,0
2021-05-18,15,0.9705882352941176,15909.0,755А,B1,1,Tuesday,0
2021-05-19,15,1.0,15909.0,755А,B1,2,Wednesday,0
2021-05-20,15,1.0,15909.0,755А,B1,3,Thursday,0
2021-05-21,15,1.0,15909.0,755А,B1,4,Friday,0
2021-05-22,15,1.0,15909.0,755А,B1,5,Saturday,0
2021-05-23,15,0.9705882352941176,15909.0,755А,B1,6,Sunday,0
2021-04-06,1,0.5,2976.0,755А,B2,1,Tuesday,0
2021-04-07,1,0.3229166666666667,2976.0,755А,B2,2,Wednesday,0
2021-04-08,1,0.3541666666666667,2976.0,755А,B2,3,Thursday,0
2021-04-09,1,0.3541666666666667,3044.0,755А,B2,4,Friday,0
2021-04-10,1,0.20833333333333334,3316.0,755А,B2,5,Saturday,0
2021-04-11,1,0.3229166666666667,3158.0,755А,B2,6,Sunday,0
2021-04-12,1,0.0,,755А,B2,0,Monday,0
2021-04-13,1,0.0,,755А,B2,1,Tuesday,0
2021-04-14,1,0.0,,755А,B2,2,Wednesday,0
2021-04-15,1,0.07291666666666667,3044.0,755А,B2,3,Thursday,0
2021-04-16,1,0.3854166666666667,3186.0,755А,B2,4,Friday,0
2021-04-17,1,0.14583333333333334,3604.0,755А,B2,5,Saturday,0
2021-04-18,1,0.07291666666666667,3604.0,755А,B2,6,Sunday,0
2021-04-19,1,0.0,,755А,B2,0,Monday,0
2021-04-20,1,0.3854166666666667,3044.0,755А,B2,1,Tuesday,0
2021-04-21,1,,,755А,B2,2,Wednesday,0
2021-04-22,1,0.16666666666666666,3340.0,755А,B2,3,Thursday,0
2021-04-23,1,,,755А,B2,4,Friday,0
2021-04-24,1,0.0,,755А,B2,5,Saturday,0
2021-04-25,1,0.0,,755А,B2,6,Sunday,0
2021-04-26,1,0.010416666666666666,5011.0,755А,B2,0,Monday,0
2021-04-27,1,0.22916666666666666,3044.0,755А,B2,1,Tuesday,0
2021-04-28,1,0.375,3044.0,755А,B2,2,Wednesday,0
2021-05-13,1,0.5520833333333334,3162.0,755А,B2,3,Thursday,0
